"id","created_at","name","has_test","alternate_url"
"114020524","2024-12-18T11:34:19+0300","Junior",false,"https://hh.ru/vacancy/114020524"
"113155326","2024-12-18T16:31:54+0300","Junior",false,"https://hh.ru/vacancy/113155326"
"114088902","2024-12-18T20:12:16+0300","-",false,"https://hh.ru/vacancy/114088902"
