"id","created_at","name","has_test","alternate_url"
"112307732","2024-12-02T10:13:04+0300","-",false,"https://hh.ru/vacancy/112307732"
"112331201","2024-12-02T13:19:13+0300","-",false,"https://hh.ru/vacancy/112331201"
