"id","created_at","name","has_test","alternate_url"
"113856464","2024-12-17T11:14:42+0300","-",false,"https://hh.ru/vacancy/113856464"
"113880455","2024-12-17T15:26:06+0300","Middle",false,"https://hh.ru/vacancy/113880455"
