"id","created_at","name","has_test","alternate_url"
"114163817","2024-12-19T09:35:20+0300","Junior",false,"https://hh.ru/vacancy/114163817"
"114179187","2024-12-19T13:08:19+0300","-",false,"https://hh.ru/vacancy/114179187"
"114188052","2024-12-19T16:27:55+0300","Junior",false,"https://hh.ru/vacancy/114188052"
"114195603","2024-12-19T17:44:17+0300","Junior",false,"https://hh.ru/vacancy/114195603"
