"id","created_at","name","has_test","alternate_url"
"111390875","2024-12-16T09:36:14+0300","-",false,"https://hh.ru/vacancy/111390875"
"110875042","2024-12-16T12:53:03+0300","-",false,"https://hh.ru/vacancy/110875042"
"113742750","2024-12-16T16:50:08+0300","-",false,"https://hh.ru/vacancy/113742750"
